8.646000000000000000e+03,4.760000000000000000e+02,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.430000000000000000e+02,2.200000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+01,1.400000000000000000e+02,0.000000000000000000e+00,4.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.400000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,3.200000000000000000e+01,5.900000000000000000e+01,1.000000000000000000e+01,6.200000000000000000e+01,1.300000000000000000e+01,3.040000000000000000e+02,3.000000000000000000e+00,1.900000000000000000e+01,1.020000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,3.490000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00
6.180000000000000000e+02,6.420000000000000000e+03,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.890000000000000000e+02,6.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,6.470000000000000000e+02,0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.480000000000000000e+02,2.000000000000000000e+00,1.120000000000000000e+02,5.000000000000000000e+01,1.000000000000000000e+00,2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.200000000000000000e+01,7.500000000000000000e+01,2.300000000000000000e+01,5.200000000000000000e+01,8.000000000000000000e+01,6.000000000000000000e+00,6.000000000000000000e+00,3.800000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.300000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,6.862000000000000000e+03,2.400000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,2.200000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,6.200000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+01,1.300000000000000000e+01,7.000000000000000000e+00,2.600000000000000000e+01,1.200000000000000000e+01,3.100000000000000000e+01,5.600000000000000000e+01,1.000000000000000000e+00,3.000000000000000000e+01,3.500000000000000000e+01,1.430000000000000000e+02,7.600000000000000000e+01,3.400000000000000000e+01,4.000000000000000000e+00,6.800000000000000000e+01,1.040000000000000000e+02,4.000000000000000000e+00,7.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e+00,3.100000000000000000e+01,5.060000000000000000e+02,2.000000000000000000e+01,1.360000000000000000e+02,2.500000000000000000e+02,1.800000000000000000e+01,1.500000000000000000e+01,8.400000000000000000e+01,0.000000000000000000e+00,2.200000000000000000e+01,1.080000000000000000e+02,6.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.200000000000000000e+01,6.200000000000000000e+01,1.470000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.110000000000000000e+02,1.300000000000000000e+01,3.000000000000000000e+00,1.100000000000000000e+01,9.800000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,8.600000000000000000e+01,1.070000000000000000e+02,2.010000000000000000e+02,2.700000000000000000e+01,4.000000000000000000e+01,1.900000000000000000e+01,5.900000000000000000e+01,1.500000000000000000e+01,1.700000000000000000e+01,1.900000000000000000e+01,2.600000000000000000e+01,6.500000000000000000e+01,3.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,2.880000000000000000e+02,5.600000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,2.900000000000000000e+01,7.700000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,3.400000000000000000e+01,0.000000000000000000e+00,1.670000000000000000e+02,2.000000000000000000e+00,4.000000000000000000e+00,5.300000000000000000e+01,1.000000000000000000e+01,4.600000000000000000e+01,1.150000000000000000e+02,2.500000000000000000e+01,1.400000000000000000e+01,3.100000000000000000e+01,8.200000000000000000e+01,2.900000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+01,4.500000000000000000e+01,1.030000000000000000e+02,1.800000000000000000e+01
1.800000000000000000e+01,5.400000000000000000e+01,1.000000000000000000e+01,5.120000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,2.560000000000000000e+02,3.000000000000000000e+00,1.970000000000000000e+02,3.200000000000000000e+01,9.000000000000000000e+00,8.300000000000000000e+01,2.010000000000000000e+02,1.570000000000000000e+02,3.000000000000000000e+00,1.740000000000000000e+02,0.000000000000000000e+00,1.600000000000000000e+02,8.300000000000000000e+01,3.000000000000000000e+01,2.600000000000000000e+02,4.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,6.000000000000000000e+00,1.090000000000000000e+02,9.300000000000000000e+01,3.800000000000000000e+01,1.450000000000000000e+02,1.100000000000000000e+01,1.800000000000000000e+01,1.740000000000000000e+02,9.000000000000000000e+00,3.200000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,2.200000000000000000e+01,1.300000000000000000e+01,1.530000000000000000e+02,6.600000000000000000e+01,5.300000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,2.850000000000000000e+02,2.330000000000000000e+02,2.500000000000000000e+01,1.000000000000000000e+01,2.600000000000000000e+01,1.000000000000000000e+00,3.700000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,1.800000000000000000e+01,0.000000000000000000e+00,1.900000000000000000e+01,2.300000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,8.800000000000000000e+01,2.800000000000000000e+01,4.430000000000000000e+02,4.500000000000000000e+01,5.000000000000000000e+00,1.020000000000000000e+02,5.700000000000000000e+01,7.000000000000000000e+00,1.230000000000000000e+02,5.400000000000000000e+01,2.000000000000000000e+00,9.100000000000000000e+01,2.400000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,2.100000000000000000e+01,2.500000000000000000e+01,1.030000000000000000e+02,9.400000000000000000e+01,4.400000000000000000e+01,1.100000000000000000e+01,4.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.200000000000000000e+01,2.190000000000000000e+02,2.500000000000000000e+01,1.200000000000000000e+01,1.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,2.887000000000000000e+03,2.700000000000000000e+01,2.000000000000000000e+00,5.600000000000000000e+01,1.180000000000000000e+02,3.000000000000000000e+00,9.000000000000000000e+00,9.900000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,2.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,4.100000000000000000e+01,5.700000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,2.600000000000000000e+01,6.100000000000000000e+01,0.000000000000000000e+00,2.780000000000000000e+02,5.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.800000000000000000e+01,1.600000000000000000e+01,3.400000000000000000e+01,1.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,2.840000000000000000e+02,5.000000000000000000e+00,7.100000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,6.310000000000000000e+02,3.400000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,2.700000000000000000e+01,2.500000000000000000e+01,1.140000000000000000e+02,4.700000000000000000e+01,1.000000000000000000e+00,3.670000000000000000e+02,1.000000000000000000e+00,5.100000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+01,4.100000000000000000e+01,1.800000000000000000e+01,2.000000000000000000e+00,4.900000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,7.240000000000000000e+02,5.700000000000000000e+01,7.000000000000000000e+00,5.100000000000000000e+01,3.300000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,1.800000000000000000e+01,2.800000000000000000e+01,1.000000000000000000e+00,1.661000000000000000e+03,3.000000000000000000e+00,1.600000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+01,9.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.013600000000000000e+04,1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,5.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.930000000000000000e+02,7.000000000000000000e+00,1.000000000000000000e+00,3.900000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+01,3.800000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+01,2.870000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.500000000000000000e+01,3.800000000000000000e+01,9.000000000000000000e+00,0.000000000000000000e+00,1.180000000000000000e+02,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.000000000000000000e+00,4.200000000000000000e+01,4.900000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,1.840000000000000000e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.000000000000000000e+00,6.600000000000000000e+01,3.500000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.610000000000000000e+02,5.500000000000000000e+01,1.000000000000000000e+00,4.800000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00,4.900000000000000000e+01,5.000000000000000000e+00,5.600000000000000000e+01,4.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01
2.000000000000000000e+00,0.000000000000000000e+00,3.900000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.063000000000000000e+04,4.400000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.600000000000000000e+01,1.590000000000000000e+02,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,2.680000000000000000e+02,1.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.900000000000000000e+01,7.100000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+00,1.700000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.800000000000000000e+01,3.800000000000000000e+01,1.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+00,5.100000000000000000e+01,8.700000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+00,1.420000000000000000e+02,6.933000000000000000e+03,5.300000000000000000e+01,3.000000000000000000e+00,3.500000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,2.780000000000000000e+02,3.000000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,5.100000000000000000e+01,3.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+00,4.500000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,4.300000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,2.400000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,1.900000000000000000e+01,1.900000000000000000e+01,8.000000000000000000e+00,2.380000000000000000e+02,1.700000000000000000e+01,1.100000000000000000e+01,3.500000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,1.180000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,1.500000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,2.170000000000000000e+02,3.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+01,6.000000000000000000e+00,4.200000000000000000e+01,9.000000000000000000e+00,8.000000000000000000e+01,3.800000000000000000e+01,6.000000000000000000e+00,2.100000000000000000e+01,2.040000000000000000e+02,3.100000000000000000e+01,7.600000000000000000e+01,8.000000000000000000e+00,1.080000000000000000e+02,1.200000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.300000000000000000e+01,9.700000000000000000e+01,4.900000000000000000e+01,2.800000000000000000e+01,4.190000000000000000e+02,7.300000000000000000e+01,3.900000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,4.710000000000000000e+02,3.900000000000000000e+01,1.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.400000000000000000e+01,1.400000000000000000e+01,3.700000000000000000e+01,1.000000000000000000e+00,9.145000000000000000e+03,8.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,2.930000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,4.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,4.500000000000000000e+01,4.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,5.400000000000000000e+01,1.000000000000000000e+00,6.700000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01,0.000000000000000000e+00,2.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,2.590000000000000000e+02,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.100000000000000000e+01,4.000000000000000000e+00,2.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.172800000000000000e+04,1.000000000000000000e+00,2.000000000000000000e+00,1.730000000000000000e+02,1.800000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+01,5.500000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,0.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.600000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,7.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.200000000000000000e+01,2.700000000000000000e+01,0.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01,2.100000000000000000e+01,7.700000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.300000000000000000e+01,2.800000000000000000e+01,3.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+00
